"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Middle East & North Africa (developing only)","MNA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7492.96871021788","7765.2013635455","7876.68267687414","7720.71797100301","7722.87228941808","7793.12655100699","8110.51406667859","8208.46184989132","8386.35576321855","8515.76404069047","8718.80302482922","8861.04728270347","8993.21787713513","9001.84070380259","9594.94904816223","9903.09391088888","10304.8709675952","10711.160307715","10920.9378733938","11176.2712945842","11552.3009933493","11313.7239863462","11741.1672119008","11493.6571567263",
"Montenegro","MNE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9914.92088417247","10415.4536899735","9445.35329700762","9740.88378476749","9842.73527162032","10016.6434198019","10248.264256434","10677.9172708779","11105.6120555745","12040.4779825459","13308.3995225446","14207.1551745093","13380.9307081703","13700.6343013113","14130.2668457033","13767.3165058664","14242.2473054096",
"Mongolia","MNG","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4303.18446007284","3869.24731802964","3471.04683051705","3331.80210641818","3377.10848320691","3565.02167581931","3615.54214331744","3725.67165973573","3817.58962807375","3900.72643895569","3910.41807428351","3988.95136498702","4137.45826528775","4381.78333583655","4793.66733266704","5079.81760395796","5443.37283590612","5918.94873692488","6353.29747529318","6180.23900211253","6475.44354926121","7494.95077107473","8297.05373915164","9132.30570379131",
"Northern Mariana Islands","MNP","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","434.081434563849","444.680530522217","408.545123178411","427.726077906335","440.108066944952","437.058384718877","455.662187044986","488.916043784485","528.01774791543","556.531691004117","547.903323264056","596.450077487666","631.093582581517","650.471237689181","687.947771098078","727.273783866925","752.580630532603","786.113714687579","817.993424840896","847.521224935748","884.608814143333","925.661898826251","968.194328939418","1012.09488116567",
"Mauritania","MRT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2218.38335616741","2195.97633764749","2174.87841828208","2237.80874981048","2107.63806918554","2248.21636935377","2310.33445477902","2152.48678769116","2183.9795099357","2283.10672711192","2205.82614645658","2182.98253071122","2131.79479299228","2192.03071430457","2249.91622130497","2381.00978548501","2750.25652807089","2717.17540221627","2736.42839640013","2631.40825011149","2673.58192976651","2710.43091132091","2828.82251290719","2945.61681445418",
"Mauritius","MUS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7572.84561217825","7823.82231587693","8224.43679292064","8540.5535461709","8770.15168617566","9067.87872692083","9477.15131845794","9891.53191068855","10382.2726767208","10518.7578038068","11356.1016675641","11522.0781951767","11665.292944854","11967.1314024616","12546.2337800204","12601.1726837339","12999.863224632","13681.3368721591","14342.5739753841","14698.8538771386","15232.5853059446","15755.9921273301","16200.1164869186","16652.2794120616",
"Malawi","MWI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","636.248774015453","676.723590269729","620.550910003567","677.832137032795","605.264950917127","698.553816581367","735.691598332067","745.174759265037","752.790127443484","753.678914560029","744.67722543635","689.263835777665","683.136908955479","702.338817817564","717.058673019243","717.129648483341","710.863432301996","755.278968844376","793.695659061632","839.573182950769","737.295748703858","747.259065024503","739.862684615239","754.98154493148",
"Malaysia","MYS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10154.8652097201","10827.588567167","11485.6703390938","12304.2063364182","13101.7516006071","14029.3135884138","15044.658724914","15742.0464938018","14225.2339567359","14741.5780427517","15687.9970957832","15436.3756203034","15943.3263829905","16543.0803376562","17334.8542439176","17921.1852980589","18574.4879758655","19385.9908413158","19959.1015481306","19311.8230618714","20389.5120361737","21074.9360942714","21897.3208053893","22555.7933370948",
"North America","NAC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36395.1406942188","35821.9524165748","36510.1071917427","37025.2158946772","38075.5717135554","38662.4683903724","39602.6389993338","40883.1816383304","42209.8828167272","43769.1295724802","45102.0801471766","45108.1065602936","45523.8687005675","46355.5497255098","47644.3857804822","48778.8202386341","49605.7299644708","50023.634606463","49461.5369689167","47646.6158182433","48457.6992517878","49009.5913627313","49936.7587133308","50494.1860190388",
"Namibia","NAM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5757.72728526919","6012.49764742926","6242.36083220449","5963.36110533494","5891.42593062211","5942.08942226352","5948.00023538499","6013.3202802449","6033.63932930391","6077.64358923429","6154.66008866752","6119.69395598867","6324.26121111547","6516.08595081686","7234.93913554447","7331.17730977437","7750.67224117501","8058.19746999437","8248.81188231555","8004.44720081237","8393.5091587069","8743.02275185045","9155.52386351664","9376.60455920111",
"New Caledonia","NCL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924.501465996755","918.035846295278","830.589725768304","814.790218582869","818.799074816394","811.237313311162","809.606567273358","802.340365120837","854.205111711134","818.851486472183","778.399076611544","803.953232677567","798.57394740833","810.928130247241","782.686561305838","788.445152224836","803.935049405681","799.000524816728","843.487663999306","806.553012814815","841.565220318914","828.805350693596","883.981945651508","883.516545034803",
"Nigeria","NGA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3050.49849346063","2955.3686045587","2894.21631733273","2881.59646796588","2836.10049461379","2757.70215454072","2824.01214647434","2831.49195447567","2836.51647163697","2779.46302980595","2854.74063640529","2906.66557589018","2941.51184444981","3164.64159035041","4124.92282278625","4157.37234435744","4381.67682900089","4557.72310859596","4714.712248779","4906.25057016271","5147.5485301366","5239.9261134536","5439.62058586399","5676.34947496102",
"Nicaragua","NIC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3034.5993639136","2957.78297729016","2897.27469486245","2815.87360601241","2841.69101088367","2943.58909202964","3066.38873974874","3127.11737930638","3185.34977058758","3352.5950556017","3435.47668660185","3485.42603499259","3463.60270967175","3504.6364720104","3643.92518534239","3751.96458449169","3858.44468720424","4011.20644699429","4072.8585755136","3908.51323542042","3982.90483805318","4214.65146951466","4293.09258417151","4425.29051702845",
"Netherlands","NLD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30589.408167925","31089.5325077422","31381.7805892929","31555.7340245232","32294.8198132596","33137.0416284473","34108.1246565349","35384.802988332","36547.0527395988","38005.2899750336","39221.7427601099","39676.47019202","39454.1108859829","39400.1854782779","40141.6513821913","40867.5329678429","42186.8416869114","43745.572192507","44361.7345509867","42515.5200105898","42944.2042270357","43148.1020000141","42452.5806515115","41979.8650333545",
"High income: nonOECD","NOC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22165.4362758516","21816.8209939466","20344.7165763741","19710.5224166997","18830.0782768013","18634.0104189008","18716.2860910587","19306.3179739317","19031.579858354","19714.5450995727","21200.3600616003","21665.2476150413","22361.3890701385","23793.5595846384","25535.9890743131","26985.6257297068","28831.0856987988","30666.2635518076","31843.8128218127","30283.7463633244","31798.6590157603","33225.3867128001","34143.4025587105","34738.0522207597",
"Norway","NOR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42810.8962402698","43930.537837756","45216.544093413","46200.7224210188","48258.9533182792","50018.9019297216","52303.9601240635","54826.4281832619","55963.0767916452","56707.1300081183","58173.3441982838","59031.568115821","59595.9824995355","59828.601790563","61831.9650362005","63002.1992984566","63933.4876745994","64954.0684216465","64192.9258536103","62352.0958777133","61874.6368694939","61896.3568235018","62858.0089462733","62448.0176184311",
"Nepal","NPL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1240.1613221359","1286.58384151099","1305.56787217364","1321.11390686091","1393.04046280514","1404.82882302059","1442.6737690224","1478.26154526448","1486.58371490582","1516.96904767401","1576.69275687243","1619.47376943371","1591.30138123507","1625.57296228352","1674.62668034218","1707.52921655988","1741.4343007586","1778.91650010936","1865.98473667977","1928.85513160863","1999.08317209474","2043.86049565589","2118.23313510171","2172.79039161762",
"New Zealand","NZL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23716.6522317738","22344.5464390311","22344.4071554426","23507.9580078395","24398.7658782825","25119.4820030056","25625.1410035813","25796.6660126985","25710.0958331098","26993.0933687978","27564.7200448879","28371.2253120778","29222.9509871271","29925.4652470607","30565.079790784","31281.8442255213","31765.8290706426","32344.1485327421","31421.196119979","31045.9389667875","31233.2746275371","31711.5607623901","32239.935676715","32768.1829246998",
"High income: OECD","OEC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28799.1649364073","28910.6315773422","29294.7687742563","29474.3722813611","30240.614194148","30913.8279863736","31637.2245326222","32546.3849330742","33228.3792568479","34201.4886841171","35353.0196251329","35649.9887571519","35997.4133766423","36518.7922538877","37451.2223610885","38222.4680034297","39118.0023776614","39907.7705569987","39733.2023806356","38161.2509287597","39011.862483854","39437.2486525241","39852.0965862372","40149.8571419211",
"OECD members","OED","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26453.4099818256","26524.0487004342","26861.3875847092","27046.8109381152","27674.8361460793","28175.9160416374","28845.3153887763","29695.3054463023","30297.2209216409","31083.7348099803","32126.1934086978","32286.3782844071","32584.8188440096","33042.9642335751","33918.3446202636","34637.5932592683","35480.1101218711","36184.9833025957","36019.6698899316","34522.1434091979","35341.7754992964","35795.418197731","36164.0955807484","36420.7174849133",
"Oman","OMN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29309.795288737","29854.2173949239","31039.7482892058","31654.0942209294","31862.446976751","32750.3426332013","33416.0333730798","35404.1276386317","36449.8917790814","36385.093998965","37996.2237660069","39990.9884603432","39785.2033094036","38556.4577727189","38655.8237641665","39270.1943912282","40901.7414293629","43430.8962961898","48540.7859207285","47790.3671698077","47953.9991084202","46430.4087842923","44491.2075029675","42649.187884855",
"Other small states","OSS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5086.83685999251","5221.08195012909","5237.23416263122","5257.37576084146","5320.78739598166","5469.32042016974","5638.30172406106","5986.99974043539","6079.55417858524","6048.38681921487","6164.20360300724","6411.81182982945","6568.71531314516","6757.0551526253","7206.16176234785","7377.12849479034","7590.56642400958","8068.50092252254","8365.42793844614","8004.32230533027","8255.34908772157","8518.00828564713","8698.8208773538","8822.13894160474",
"Pakistan","PAK","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2961.40143046645","3025.81612743972","3173.89886969942","3147.9538447823","3183.22678647003","3255.78478237725","3324.51248246259","3269.91011905538","3266.69720369702","3303.37417759155","3366.23990202083","3362.26019917684","3404.90679418338","3506.06543395863","3698.14037992469","3910.60909500414","4076.46669932453","4194.67991840476","4187.37930700739","4227.83122711799","4219.95814418535","4263.23885152859","4360.34716962199","4549.26891294132",
"Panama","PAN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7462.66270128297","7997.1750196739","8476.22841742368","8756.90123919369","8823.40645248698","8795.0152204819","8857.40916646068","9236.83448444664","9712.77029007424","9888.97660526295","9954.24699730802","9813.53221528529","9836.44237038832","10052.9211217701","10604.5004460381","11155.7130599257","11886.0577512748","13087.108804671","14033.1555457888","14339.1936486475","14921.2898554773","16253.6827286197","17627.0285798009","18793.3933318045",
"Peru","PER","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5237.44230772643","5244.57141061726","5121.50211716519","5265.09082620151","5831.61723704855","6220.44489510858","6265.40680258139","6580.98550914271","6429.54182519521","6385.79995471133","6475.96043830053","6398.26440782861","6629.58643373787","6883.20577383143","7137.41307690835","7498.56648201538","7974.69927755166","8563.09110152169","9248.95897244615","9246.29730612922","9915.10055129622","10429.3703911029","10912.5676599301","11400.4219553113",
"Philippines","PHL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4010.07879148118","3890.93010003543","3812.76252610611","3804.44812379071","3881.86658707583","3972.66672943965","4111.68026736827","4230.03365625707","4114.49517972965","4150.64454479689","4242.5538127001","4274.72593844577","4339.95121642908","4464.60804008105","4671.63755870682","4804.1532227203","4966.60051057769","5205.3189517168","5331.75200819341","5304.05342987016","5613.69334296397","5719.46824691295","6004.77867071785","6324.5767954056",
"Palau","PLW","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16122.0879516397","14688.6645304535","12526.5128821807","13073.031855553","14119.8934261848","15200.7455337653","15183.1188418117","15151.5299577505","14064.5686050828","14089.941771126","14210.1987511353","14767.7086067176","14695.6877513872","15798.9141235997","15837.3982996769","15516.4574401914","15720.1452802029","14770.3951812081","13107.2262912102","13456.4266931146","14079.9613032357","14776.0848116617","14611.7417589729",
"Papua New Guinea","PNG","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1610.49279029076","1721.23618531205","1911.49019937116","2203.36817199157","2275.62041806191","2144.17663839128","2250.31079590992","2105.98187482923","1973.5259699313","1957.82044371361","1859.90143920429","1810.60843497535","1762.60537111828","1756.3665521817","1760.13383471275","1779.31031483555","1781.50734499326","1864.45378595411","1942.8319713267","2002.62410957823","2114.23657464512","2253.90177336991","2381.89791847012","2457.63241436369",
"Poland","POL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9896.44440070871","9169.57124173903","9371.39954431649","9697.02595055681","10188.7481252551","10882.2757221287","11552.4200971781","12362.9621212252","12974.2001050172","13562.3046851981","14288.4753347003","14464.684397759","14680.2801746187","15258.2847610437","16083.2175085422","16672.2811805325","17721.7720832038","18934.5223505978","19902.495570448","20245.2720544658","21012.191049182","21748.1973952206","22161.5331615433","22513.3192301413",
"Puerto Rico","PRI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23395.7877901543","23764.4251044306","24689.2218590082","25619.988981347","26445.3107799586","27393.7710437217","27715.9393795682","28799.9482485977","30176.6179968634","31008.052451434","32875.0828224202","33296.8288521936","33975.6937827068","34749.319234015","35432.5549826397","34778.6049862804","34433.8773192981","34233.5332293614","33799.8903241059","33321.2126003243","33354.7432889903","33580.6052095646","34077.7528148432","",
"Korea, Dem. Rep.","PRK","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19281.4142575868","20170.1011128823","20405.7087420339","19964.3289519276","20102.7851063389","20891.2914305441","21580.5719309746","22431.231145628","23464.9478073892","24282.969907555","25057.0536363959","25372.3023464115","25426.6213163973","25100.5478496075","25431.3132108277","25580.9201864783","25904.6504061324","26465.3834148589","26425.0031993647","25632.0227755697","26116.3709612255","25827.7513054369","25094.9161208183","24882.3933580483",
"Paraguay","PRY","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5985.32999182873","6037.29965696409","5987.86941000602","6131.95993432772","6306.21935876259","6581.96686604282","6536.00789256568","6664.62461750005","6526.88796399008","6303.08505585669","6030.70960856193","5859.53622013585","5741.8288257645","5872.93292323262","5994.15271917734","6007.1070809535","6180.09531692314","6397.61923830983","6683.63892860044","6305.9587279167","7007.57583357145","7185.75452722007","6975.46666388683","7786.92237160182",
"Pacific island small states","PSS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4155.36521686235","4061.04318411145","4196.69820817918","4219.12453983962","4353.54397487252","4446.05753356619","4546.28134288336","4422.60080544257","4447.96875596159","4639.52680642395","4542.75808659838","4555.35986099023","4612.79621445491","4654.17419161635","4813.97716859686","4841.29915013901","4885.4222007965","4845.11014689318","4869.06575455476","4726.85778726491","4726.63207281358","4796.00974520866","4855.3715437647","4902.4825655157",
"French Polynesia","PYF","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111581.766189669","111881.135328481","116448.101913595","114946.384475832","125596.067533528","118438.070861073","126817.533734353","125625.606269164","125339.458338417","121937.580288874","127235.688884662","133733.867707273","127818.905182049","127562.198988718",
"Romania","ROU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11286.1968911152","9916.04404077888","9121.4629140805","9271.93014777019","9654.07131157334","10366.2453143384","10812.9283170136","10182.3122060387","9714.76190897668","9613.26330712481","9827.85495275891","10532.0203589384","11266.49984757","11932.9656759039","13096.2506979021","13742.5082059326","15029.1118060411","16207.5518144052","17775.4954265102","16705.5745960087","16647.1840785902","17115.5331552948","17236.6388605362","17941.0174804203",
"Russian Federation","RUS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19349.2683293125","18331.6810263628","15661.0416504258","14319.7337543294","12535.3080372056","12031.7206846007","11597.0814786948","11778.8987616541","11173.0929643276","11924.9949456519","13172.7847860278","13902.375673546","14618.7847938215","15765.6446702876","16996.4025565489","18169.4842991715","19737.3409063428","21478.066668327","22630.4643084507","20867.353784097","21734.2167653062","22570.4997360886","23309.7962581971","23564.208777198",
"Rwanda","RWA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","855.675476104856","862.991786637399","973.498949001116","965.171777818105","508.508219501271","695.471555800305","748.973755071957","781.404349740306","767.691689349008","754.023390527389","763.96621859828","795.657089745842","880.291134584321","879.499707041945","927.562025729221","992.504572207926","1051.56544514185","1101.29380520402","1189.20454711655","1226.6803476901","1266.59383028313","1323.51815700208","1381.36101993234","1405.5244057979",
"South Asia","SAS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1861.60789649377","1857.62133787007","1923.68966307318","1964.94717110543","2041.33176068239","2139.27225004027","2241.5853642217","2281.33222886645","2362.93655653966","2499.51538829342","2556.39756448143","2621.29621277402","2673.83428752992","2820.85492368745","2988.38067097174","3201.41374838403","3426.89740787331","3679.97998932623","3767.87615117331","3999.46821277267","4300.21804259537","4508.2649528098","4666.38518350948","4846.08558501752",
"Saudi Arabia","SAU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35238.9708974884","37221.0169690726","37762.3912283196","36720.4478130467","36073.2451118938","35424.7823369647","36077.4793546221","36600.2085382107","37204.1277295895","36290.0571497807","37065.7219196457","35936.0386478215","34442.841514434","35620.9107274343","37089.7553544793","38410.1346397733","39462.3326827719","40949.5304450474","43641.3942161797","43726.522787339","46181.1148371686","49229.7725339303","51122.1640941509","52067.9660469226",
"Southern Cone Extended","SCE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1859.91868540274","1941.88654133735","2007.47883498311","2035.21197022396","1993.96508374729","2052.21670327596","2113.03277590572","2272.98020421495","2307.62750220758","2315.53591051432","2395.50424808276","2480.76603534611","2566.61011946275","2687.49884494915","2713.21037165315","2834.25034475539","3031.5766037811","3285.55688544515","3289.89573545487","3303.21462356676","3326.67327628809","3524.05033366143","3545.11766798077","",
"Senegal","SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1856.4817749776","1846.07333809962","1812.56117762807","1781.81695384632","1730.81493656158","1774.2929735787","1763.67869714711","1774.36885054789","1834.25127075037","1903.87025113774","1916.33823021636","1953.13745539249","1914.66296785057","1988.37294422477","2048.66934345419","2105.63621416417","2099.33549833122","2143.41582492966","2161.73238211631","2152.89288176238","2181.69354511577","2163.27688342777","2173.52325442072","2196.34077184732",
"Singapore","SGP","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34202.1687274171","35465.0656100192","36854.8563922044","40079.7355862431","43086.7706556661","44734.5555577386","46188.0052477707","48366.5077506072","45710.3682023677","48110.6142543005","51491.1865604534","49643.8588426521","51263.9365977831","54333.9335714154","58780.9714443113","61715.344930383","65113.6324613489","68148.0128173103","65771.3623722151","63431.9878758607","71816.3135696422","74593.9429944563","74609.1889277184","76236.7936323961",
"Solomon Islands","SLB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1776.27687785029","1830.59549432372","2005.26708828042","2026.62383933881","2151.10582896428","2263.29041594487","2236.11037857926","2143.45022164983","2122.28549394674","2055.04826184726","1714.78783614413","1536.26981025801","1454.2781493921","1509.05676882192","1543.24139532132","1587.11021311213","1656.97365034486","1737.06201220168","1818.20713283948","1693.8197378617","1786.42152567411","1935.17911095525","1986.36888876903","2002.59241838617",
"Sierra Leone","SLE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1330.3751443189","1358.11109863505","1105.7674350763","1132.28360860863","1121.44126904805","1038.1493465619","1058.35011464368","993.96793609391","1003.14148168929","966.556800880101","1003.63843222016","898.149658471095","1084.26050805986","1130.69739022804","1150.66544281337","1155.56315582494","1183.69083721964","1246.9871404836","1285.81613235503","1301.94202848059","1346.34147480189","1399.89531499634","1582.46306478309","1865.17708612543",
"El Salvador","SLV","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4454.14196773733","4544.50450973994","4811.18393649967","5086.20640377457","5317.53943185777","5588.51395003021","5626.3373957632","5816.69195420873","5994.00864310616","6165.40699699002","6266.43424220719","6345.29942315604","6468.963307786","6594.63895879112","6693.43876452547","6906.52506177371","7148.27195844704","7390.91427202173","7450.02010228902","7179.60181842146","7236.96314409802","7352.4078611568","7441.75338004112","7515.08265637762",
"San Marino","SMR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14046.0988737324","12655.9479603745","9157.29997491549","6319.83915849174","6448.24424496681","6837.74333064304","7399.87698226738","8210.36576892526","8357.29961657808","7448.19409465521","7870.99014919293","8302.416086889","8648.62150191115","8903.00807371872","9753.71949720766","10311.3523747975","10724.6480710038","11349.7042454772","11831.2538600106","11462.3474413748","11624.3760690485","11900.1322906138","11775.9032342301","12124.2343221069",
"Sub-Saharan Africa (developing only)","SSA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2431.71425779293","2367.40678541962","2277.76879481607","2228.99766471126","2204.237675839","2210.80643430944","2263.93297061796","2283.94847075623","2279.74316667627","2267.50473279868","2285.87719278527","2312.59476965114","2333.37704597918","2386.82873117041","2610.30503968244","2677.57457344156","2793.71357923435","2911.64904210694","2986.30422139801","3003.0555562102","3090.77987167069","3139.03251422253","3174.53875234894","3245.73534817396",
"South Sudan","SSD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3887.81714994184","3984.82347707905","3935.51694561644","3867.78619829301","1890.12758755658","2255.82054099375",
"Sub-Saharan Africa (all income levels)","SSF","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2430.64963349061","2366.35243207504","2277.00550238758","2228.33960772288","2203.73142884744","2210.45769480931","2264.38801300214","2287.57598768462","2284.47899968261","2273.70476707429","2293.26355335119","2325.39844415948","2348.5532091332","2403.83477896869","2633.64496463777","2702.61111230604","2818.27493108125","2938.8423579299","3016.19193358363","3029.58737133045","3116.13639465073","3164.9646364062","3200.58236279656","3269.64461840592",
